00766.jpg;51c1813188e40823b87b619166a88d1b74d81f168ef9617e29d2800d44ae7609;imrecompjpg;jpeg recompression successful;0:00:00.013116;00766.jpg.imrecompjpg.1685380235.7032592.jpg;f1425eb463f3e809e87c7c36dec351ea40cec88915487497eee1da5ce437a3e3;None;None;None;convert -interlace Plane -quality 75% 00766.jpg 00766.jpg.imrecompjpg.1685380235.7032592.jpg;None
00040.jpg;af0c8f0184062f2e4d2c24ccc1c0860167dc6675727f732a6c28edf84bf813cd;imrecompjpg;jpeg recompression successful;0:00:00.015033;00040.jpg.imrecompjpg.1685380235.7032592.jpg;382222572fb03eeb0e105f0e09b9738637d07bcaf814e5cf24467aef21fbb718;None;None;None;convert -interlace Plane -quality 75% 00040.jpg 00040.jpg.imrecompjpg.1685380235.7032592.jpg;None
00507.jpg;a56cdbf44307270535392e9070b2a0eaa56404bcce7a00adff879c66c54e37b0;imrecompjpg;jpeg recompression successful;0:00:00.012188;00507.jpg.imrecompjpg.1685380235.7032592.jpg;53b7ad09a51aa4413b16c4ee12687f232b8d5b257778e310d5e7302aabf5e4f3;None;None;None;convert -interlace Plane -quality 75% 00507.jpg 00507.jpg.imrecompjpg.1685380235.7032592.jpg;None
00667.jpg;d46e771c07452ea03282abd005e12ea3e6a61e372618d7d7fe8065786ccc69cb;imrecompjpg;jpeg recompression successful;0:00:00.011962;00667.jpg.imrecompjpg.1685380235.7032592.jpg;0b57d4dfebc3b5b547e0a8d5546c9611da081c581d712b48681e11338556f376;None;None;None;convert -interlace Plane -quality 75% 00667.jpg 00667.jpg.imrecompjpg.1685380235.7032592.jpg;None
00453.jpg;708d5022898065bb80338589d8ae7d84f1d9df9f688d309bcd1afb9bf95be89c;imrecompjpg;jpeg recompression successful;0:00:00.013868;00453.jpg.imrecompjpg.1685380235.7032592.jpg;b2e525ccdcea0333eab80bc76305b92ffccb7f06844702083e60d2691a8a7d39;None;None;None;convert -interlace Plane -quality 75% 00453.jpg 00453.jpg.imrecompjpg.1685380235.7032592.jpg;None
00786.jpg;5cbcaf92e48bba991c3d939b7d286f6728f909571963da3c2fb0689039257779;imrecompjpg;jpeg recompression successful;0:00:00.011411;00786.jpg.imrecompjpg.1685380235.7032592.jpg;83d6f053c7d7e923912b965498a31f82223366ab46595273e0e97fef796314d0;None;None;None;convert -interlace Plane -quality 75% 00786.jpg 00786.jpg.imrecompjpg.1685380235.7032592.jpg;None
00944.jpg;41a22230e305e2955097bddc218ba244ef19cff01f822033c2ee5510a67a80bf;imrecompjpg;jpeg recompression successful;0:00:00.012893;00944.jpg.imrecompjpg.1685380235.7032592.jpg;ee0c4df2a65263a0f7dc493852ed908bf624ce0557e4ebefdef0ea47e4800f3f;None;None;None;convert -interlace Plane -quality 75% 00944.jpg 00944.jpg.imrecompjpg.1685380235.7032592.jpg;None
00501.jpg;4f575e384570153254d95bb1834c00189a376bc99ee2db8254731e43717e3d28;imrecompjpg;jpeg recompression successful;0:00:00.010868;00501.jpg.imrecompjpg.1685380235.7032592.jpg;dacda62c0d022402c51ee642e5859764969430a804bff7bcf1846e6c32b05338;None;None;None;convert -interlace Plane -quality 75% 00501.jpg 00501.jpg.imrecompjpg.1685380235.7032592.jpg;None
00625.jpg;159d88c3cb5b4754cfb95780549aedb7bd446186e4369d9f8d37514d38aa75c4;imrecompjpg;jpeg recompression successful;0:00:00.016081;00625.jpg.imrecompjpg.1685380235.7032592.jpg;5a4b8e7066b9aee09ad17941af926bc27ac04f9569fbaf058f2be63d6f04c7be;None;None;None;convert -interlace Plane -quality 75% 00625.jpg 00625.jpg.imrecompjpg.1685380235.7032592.jpg;None
00589.jpg;0ff0b06899b80ba0dcaecc960624fa7c0d8d9f3dcdb8595708b8bc8792c0a6e9;imrecompjpg;jpeg recompression successful;0:00:00.012067;00589.jpg.imrecompjpg.1685380235.7032592.jpg;43798e4172b304c7d743c00a81cc1a40c72143cb155ca81bbe678817e6843571;None;None;None;convert -interlace Plane -quality 75% 00589.jpg 00589.jpg.imrecompjpg.1685380235.7032592.jpg;None
00511.jpg;ff23cf975bbdb381f760f2fe93307bc967e0932e1c07484c21d7eba28c949b77;imrecompjpg;jpeg recompression successful;0:00:00.010583;00511.jpg.imrecompjpg.1685380235.7032592.jpg;fa9af6a8a883a87db21692a84517c25160f00cec91c92adc76de59dd103b38a1;None;None;None;convert -interlace Plane -quality 75% 00511.jpg 00511.jpg.imrecompjpg.1685380235.7032592.jpg;None
00188.jpg;eaeed17a021a8ca8777b9e8d4321b5c0f48dacac06498a198c213f8cc96f9c7b;imrecompjpg;jpeg recompression successful;0:00:00.014268;00188.jpg.imrecompjpg.1685380235.7032592.jpg;79689b6c5b5bbd64332baa5ca0efdb2d16e0f183bf251b15b82819d12259fad9;None;None;None;convert -interlace Plane -quality 75% 00188.jpg 00188.jpg.imrecompjpg.1685380235.7032592.jpg;None
00200.jpg;94f3cdf2c56097865fb849645d4f63e546270885a4e6f8b9bf2c7163f589c9ce;imrecompjpg;jpeg recompression successful;0:00:00.011701;00200.jpg.imrecompjpg.1685380235.7032592.jpg;0311ecde92cadd335681739a0e836e2b16405399269f281ffad77d64043758c6;None;None;None;convert -interlace Plane -quality 75% 00200.jpg 00200.jpg.imrecompjpg.1685380235.7032592.jpg;None
00890.jpg;d9acbdfa44f43f2d5c529645a62207fba31b21972fa8c531d212c5fdae33656c;imrecompjpg;jpeg recompression successful;0:00:00.012062;00890.jpg.imrecompjpg.1685380235.7032592.jpg;b185489575d50025f02e2691feff9d0071856f808607a6fe40a4330a8ceaa44d;None;None;None;convert -interlace Plane -quality 75% 00890.jpg 00890.jpg.imrecompjpg.1685380235.7032592.jpg;None
00291.jpg;0e9a5637caff4a74679bb4be928b72cb143c4c0177b666323dc9737b5c775480;imrecompjpg;jpeg recompression successful;0:00:00.015507;00291.jpg.imrecompjpg.1685380235.7032592.jpg;50c787aedb1f0b3f9025c6415b2ef7e7befac6523ca20472394f597bc7674641;None;None;None;convert -interlace Plane -quality 75% 00291.jpg 00291.jpg.imrecompjpg.1685380235.7032592.jpg;None
00793.jpg;61ecc73b26cd7e53d010327b928cb1c50b787f532931f5205cd3dd2a40c2e173;imrecompjpg;jpeg recompression successful;0:00:00.014101;00793.jpg.imrecompjpg.1685380235.7032592.jpg;300b093617ed1daf2db797baef23e63a7cb11f7f3f041413437041b93a990b03;None;None;None;convert -interlace Plane -quality 75% 00793.jpg 00793.jpg.imrecompjpg.1685380235.7032592.jpg;None
01002.jpg;e6d3356b213121bbd93754bacf44676eb89dbee9e6ceee306b252101bc556181;imrecompjpg;jpeg recompression successful;0:00:00.016012;01002.jpg.imrecompjpg.1685380235.7032592.jpg;c08ffe5db8e2403e07ec913b2c68006a7d7dbe68dae417ebee018a0dfc318d18;None;None;None;convert -interlace Plane -quality 75% 01002.jpg 01002.jpg.imrecompjpg.1685380235.7032592.jpg;None
00798.jpg;a32059ac0f3fdd89850af4dece6bceef98d2ff1f3d2cf5235b4a630ac263ea83;imrecompjpg;jpeg recompression successful;0:00:00.015268;00798.jpg.imrecompjpg.1685380235.7032592.jpg;89ed00f6b050ba3a790843ac3b401a0552f552ebb6e215c402aa0989dc2a3261;None;None;None;convert -interlace Plane -quality 75% 00798.jpg 00798.jpg.imrecompjpg.1685380235.7032592.jpg;None
00278.jpg;127211dd53b25dc3a1af25d86283f05884350941d92d3f0ff38edf5b068907f4;imrecompjpg;jpeg recompression successful;0:00:00.012385;00278.jpg.imrecompjpg.1685380235.7032592.jpg;819f5371c0528920f5485b5dd8524e0a4ea17354a1c20ec3d70d62d38f5a46c4;None;None;None;convert -interlace Plane -quality 75% 00278.jpg 00278.jpg.imrecompjpg.1685380235.7032592.jpg;None
00485.jpg;2260a71e8672aac78d4dadfc0d5d0e07acedf587ba311e4833148f1abb6a2735;imrecompjpg;jpeg recompression successful;0:00:00.013293;00485.jpg.imrecompjpg.1685380235.7032592.jpg;f55ae895fcd5af34114b1910c3585bc43e501013d1c97d4d666483d34b9b6f37;None;None;None;convert -interlace Plane -quality 75% 00485.jpg 00485.jpg.imrecompjpg.1685380235.7032592.jpg;None
00075.jpg;e05a62e97474f8ad62b6e33041a2569c9b7be57ba2e961a7b9b517ff36bdae9c;imrecompjpg;jpeg recompression successful;0:00:00.012471;00075.jpg.imrecompjpg.1685380235.7032592.jpg;cbac46d258c8f43c17f132f305d4f1d8bc3c12704762a7d49ce476a86b04e972;None;None;None;convert -interlace Plane -quality 75% 00075.jpg 00075.jpg.imrecompjpg.1685380235.7032592.jpg;None
00090.jpg;aea036f0073133343e695392ca654da9a366768e62c9d8f0c8d19ecd256b7777;imrecompjpg;jpeg recompression successful;0:00:00.012754;00090.jpg.imrecompjpg.1685380235.7032592.jpg;153ff6b05244f66b40739ed0341b438f11530bfda5fecf9d1d1f439355a773ea;None;None;None;convert -interlace Plane -quality 75% 00090.jpg 00090.jpg.imrecompjpg.1685380235.7032592.jpg;None
00975.jpg;4684d5e22bd04423198de28f2b1f2c5ca09055c00f05d2292df4cb0b165a644e;imrecompjpg;jpeg recompression successful;0:00:00.011353;00975.jpg.imrecompjpg.1685380235.7032592.jpg;60a162c01a5639065fcec75c6688d8d31ac7242171c40c9b82ed00fb0274121e;None;None;None;convert -interlace Plane -quality 75% 00975.jpg 00975.jpg.imrecompjpg.1685380235.7032592.jpg;None
00433.jpg;ab493b38bad6ed97401735d325265cb648bc9c0298e63de48f6d43cf569d0e73;imrecompjpg;jpeg recompression successful;0:00:00.014773;00433.jpg.imrecompjpg.1685380235.7032592.jpg;6258b4822e207d5cb0a7c3c593cc9a1dff020eaa82cbe6037a14a0acefa899c3;None;None;None;convert -interlace Plane -quality 75% 00433.jpg 00433.jpg.imrecompjpg.1685380235.7032592.jpg;None
00648.jpg;effaec6460a4c2020f81e7f37f91d5e8909a955fb069520e6c1f3f6936deadb5;imrecompjpg;jpeg recompression successful;0:00:00.013334;00648.jpg.imrecompjpg.1685380235.7032592.jpg;d6d3b110ef9bea51a008475a91694164b43b57a478f989cc417897bc5b29d53d;None;None;None;convert -interlace Plane -quality 75% 00648.jpg 00648.jpg.imrecompjpg.1685380235.7032592.jpg;None
00208.jpg;e8abdcf356911484bf6549c2832d2a7f1fcc9bd9544e8aabd2ceda71fc1aa4ea;imrecompjpg;jpeg recompression successful;0:00:00.011892;00208.jpg.imrecompjpg.1685380235.7032592.jpg;8416531a623ad8d3a772ddd61d51e4607bd1ac95b70c0dbd0a13d6e4eaaffccf;None;None;None;convert -interlace Plane -quality 75% 00208.jpg 00208.jpg.imrecompjpg.1685380235.7032592.jpg;None
00876.jpg;cdeb957422ca0634e2a69c13c5e65b97031b3cdaf24bd011229935f6292a1fc5;imrecompjpg;jpeg recompression successful;0:00:00.013946;00876.jpg.imrecompjpg.1685380235.7032592.jpg;433d39f6d6689ca291308d4e1c5dbbf29b6078ff2d6b4013406db4b9aeec7d02;None;None;None;convert -interlace Plane -quality 75% 00876.jpg 00876.jpg.imrecompjpg.1685380235.7032592.jpg;None
00569.jpg;e855c7768157feea47cb227bd9e0dff12ffcc36b6856bdb449b54a2edd2f49cf;imrecompjpg;jpeg recompression successful;0:00:00.010263;00569.jpg.imrecompjpg.1685380235.7032592.jpg;17842dcab3a20cdd58e1ebe305b84562c57487bbaacabf00c30275b264064b5d;None;None;None;convert -interlace Plane -quality 75% 00569.jpg 00569.jpg.imrecompjpg.1685380235.7032592.jpg;None
00810.jpg;604b33d518a69e5fd310ce7ba8181f8a66e54672c0a9e5cc6735be7ab9649756;imrecompjpg;jpeg recompression successful;0:00:00.017439;00810.jpg.imrecompjpg.1685380235.7032592.jpg;987d2fb3b24c1e5a5ab5a1576ba9c4e88eb6030d71e5db0617d407a3639a5299;None;None;None;convert -interlace Plane -quality 75% 00810.jpg 00810.jpg.imrecompjpg.1685380235.7032592.jpg;None
00044.jpg;b782b5e4243e642432adf473e772f5698e3a2ae61c005475ac4348a4452a8365;imrecompjpg;jpeg recompression successful;0:00:00.016564;00044.jpg.imrecompjpg.1685380235.7032592.jpg;a12529c6cf981bc2be5c5aa85400445f569347048c83ee8ad6d9f93af072f773;None;None;None;convert -interlace Plane -quality 75% 00044.jpg 00044.jpg.imrecompjpg.1685380235.7032592.jpg;None
00292.jpg;43b420ab3013cb30c26a9ef43db7d2deda678153bb1a45f2d7eca0be4f6576ca;imrecompjpg;jpeg recompression successful;0:00:00.013292;00292.jpg.imrecompjpg.1685380235.7032592.jpg;6d746dc80e26dc397abb5af8cb3f433209dbc75003db5b2cc258653ddbfd7075;None;None;None;convert -interlace Plane -quality 75% 00292.jpg 00292.jpg.imrecompjpg.1685380235.7032592.jpg;None
00771.jpg;abd37dc6ded0caa434bbdcce74879d2beb5a93e4b41b643347174f4bf0f5c909;imrecompjpg;jpeg recompression successful;0:00:00.013105;00771.jpg.imrecompjpg.1685380235.7032592.jpg;53eb7700fa573d3f532d3f0aa0f57d8551b360553349ab0e609ac7bbc0d04137;None;None;None;convert -interlace Plane -quality 75% 00771.jpg 00771.jpg.imrecompjpg.1685380235.7032592.jpg;None
00708.jpg;075bf236d4a6aeacea21dad5151538f6eaafc71351cac23dfb18a8f17622c64b;imrecompjpg;jpeg recompression successful;0:00:00.010469;00708.jpg.imrecompjpg.1685380235.7032592.jpg;6ea0c117692f370eaab9c77fbdcdce4f13ea042b90edda882d27004e4f386127;None;None;None;convert -interlace Plane -quality 75% 00708.jpg 00708.jpg.imrecompjpg.1685380235.7032592.jpg;None
00813.jpg;b066187a32fa22bf75d2ad76396ff331b1ae3ece012e477123a0167baa476464;imrecompjpg;jpeg recompression successful;0:00:00.013223;00813.jpg.imrecompjpg.1685380235.7032592.jpg;f7d372d7d5a5ef41b5930398f54847473cb43d1048080716ca35f5dc44f65c74;None;None;None;convert -interlace Plane -quality 75% 00813.jpg 00813.jpg.imrecompjpg.1685380235.7032592.jpg;None
00184.jpg;f425ba2049af0f2bec4eec32fb56023fbf3c2e57eca2a41192ebeed970d29e6c;imrecompjpg;jpeg recompression successful;0:00:00.011062;00184.jpg.imrecompjpg.1685380235.7032592.jpg;6a65dca65662cde22cfe930fe713c369f2871d3444e014f860f92b3123b9d478;None;None;None;convert -interlace Plane -quality 75% 00184.jpg 00184.jpg.imrecompjpg.1685380235.7032592.jpg;None
01017.jpg;1f0b09456dfdbae052881c892f140399a9f258acf6d8fff7f4c7ce5452b30399;imrecompjpg;jpeg recompression successful;0:00:00.016890;01017.jpg.imrecompjpg.1685380235.7032592.jpg;14827ee4278c3b9bae4353a85e4b7286762f271f48672dd795293818193d9ea1;None;None;None;convert -interlace Plane -quality 75% 01017.jpg 01017.jpg.imrecompjpg.1685380235.7032592.jpg;None
00079.jpg;b595da204e66f6ce663586c8e55056ac8172c4e7f65d883ed158a3d507cab99d;imrecompjpg;jpeg recompression successful;0:00:00.013654;00079.jpg.imrecompjpg.1685380235.7032592.jpg;81e5233056e9cd9ce8145b8f655213b99351db89a185011df7d651406d6b1c0e;None;None;None;convert -interlace Plane -quality 75% 00079.jpg 00079.jpg.imrecompjpg.1685380235.7032592.jpg;None
00497.jpg;9c26c3dac4e41096932fd43acdd8c9340456c283cfe66d92ca144509de289e7c;imrecompjpg;jpeg recompression successful;0:00:00.012140;00497.jpg.imrecompjpg.1685380235.7032592.jpg;c3532fa9f0448474ce28367cc28bdafb4a0eb52595fd8c9adf9c88391cc8268c;None;None;None;convert -interlace Plane -quality 75% 00497.jpg 00497.jpg.imrecompjpg.1685380235.7032592.jpg;None
00145.jpg;cc6eedd31d1307724ce0e7ad070a5ed0776e099059de4dd0c56e301a2c7bad7b;imrecompjpg;jpeg recompression successful;0:00:00.014730;00145.jpg.imrecompjpg.1685380235.7032592.jpg;4c9a71413f59b740605261d389c744a4744f2138094584e764e92ae481e137ab;None;None;None;convert -interlace Plane -quality 75% 00145.jpg 00145.jpg.imrecompjpg.1685380235.7032592.jpg;None
00835.jpg;bd46ac6318ed34e84501ca82dad922a1dffb1636da2f6829d4ef17c90bcbd470;imrecompjpg;jpeg recompression successful;0:00:00.013957;00835.jpg.imrecompjpg.1685380235.7032592.jpg;a3a19e2cc8c1dfdd0cc84e68973e38ae2a402beb855ad3473072e573843cb276;None;None;None;convert -interlace Plane -quality 75% 00835.jpg 00835.jpg.imrecompjpg.1685380235.7032592.jpg;None
00558.jpg;0ac24d30d666c7de2a4a4cabf264731494fda3899cd76ef7922d450a71e33795;imrecompjpg;jpeg recompression successful;0:00:00.015227;00558.jpg.imrecompjpg.1685380235.7032592.jpg;6aef22e23ce88cc3dd2944db869ac5241efefbdecf6aad1561a423b0e56f1eab;None;None;None;convert -interlace Plane -quality 75% 00558.jpg 00558.jpg.imrecompjpg.1685380235.7032592.jpg;None
00256.jpg;6a593a88e9783ccfc0cda11cd5d5477fe84bc20bd7b867fe10a91349322dcbb8;imrecompjpg;jpeg recompression successful;0:00:00.013918;00256.jpg.imrecompjpg.1685380235.7032592.jpg;ce834d78c7c71146b5acd661b10e5f254b2a61e2597205b53e93d23c71c0bb6e;None;None;None;convert -interlace Plane -quality 75% 00256.jpg 00256.jpg.imrecompjpg.1685380235.7032592.jpg;None
00496.jpg;04db4b5534627c72bec3ed3bf45c23af39e01bb85218e23fe6c4761295cfb32a;imrecompjpg;jpeg recompression successful;0:00:00.012833;00496.jpg.imrecompjpg.1685380235.7032592.jpg;f893371ccf4659d42b7fe42fd585f5013c383d87f988d373fa4c3737faead015;None;None;None;convert -interlace Plane -quality 75% 00496.jpg 00496.jpg.imrecompjpg.1685380235.7032592.jpg;None
00554.jpg;9f3db213879143a66dc0429b3453a8c523a7cfcb70bb560ebc6d3935babdcd19;imrecompjpg;jpeg recompression successful;0:00:00.013621;00554.jpg.imrecompjpg.1685380235.7032592.jpg;cbc5cd11dbb5383c7aaef42948a7a24ddfc49fcb886e6a2a8ec95762f248487d;None;None;None;convert -interlace Plane -quality 75% 00554.jpg 00554.jpg.imrecompjpg.1685380235.7032592.jpg;None
00560.jpg;3fba8530f9c9430e8d6503cd558799995ed0f06a117af07a86d0cb2e5155d4db;imrecompjpg;jpeg recompression successful;0:00:00.013048;00560.jpg.imrecompjpg.1685380235.7032592.jpg;9ab3fd5f52a4b3f712fab491846c06633326b2c400737b0d3523a66c758c2dbb;None;None;None;convert -interlace Plane -quality 75% 00560.jpg 00560.jpg.imrecompjpg.1685380235.7032592.jpg;None
00156.jpg;3bc3f583a495761c6e5e738b48946490d9a22e9d927e6ef08e4c73d83400cc62;imrecompjpg;jpeg recompression successful;0:00:00.012599;00156.jpg.imrecompjpg.1685380235.7032592.jpg;98971ae59da0ce0cc4c6f912fc414dcf2e5c5470d3093d8151f5f2f6d432a701;None;None;None;convert -interlace Plane -quality 75% 00156.jpg 00156.jpg.imrecompjpg.1685380235.7032592.jpg;None
00041.jpg;4b0f5436ec3b205d0b7fd63136983f9c3f8820543b5bfefb56500731782e363e;imrecompjpg;jpeg recompression successful;0:00:00.015590;00041.jpg.imrecompjpg.1685380235.7032592.jpg;ca1c861ba2a5aa8515edaad7676dcab4690ef15c26579c3955c5882158f2b22b;None;None;None;convert -interlace Plane -quality 75% 00041.jpg 00041.jpg.imrecompjpg.1685380235.7032592.jpg;None
00930.jpg;8d496053ea4300c8a411319ccc4d72d50b75ce239773bf6b607ee26c80e43cff;imrecompjpg;jpeg recompression successful;0:00:00.014165;00930.jpg.imrecompjpg.1685380235.7032592.jpg;e5213200c014937e593e16272ec672ade57f01cc004b94751e877b95ab3bf8af;None;None;None;convert -interlace Plane -quality 75% 00930.jpg 00930.jpg.imrecompjpg.1685380235.7032592.jpg;None
00905.jpg;0a639406a6346a76dff970deec1ad3871e4614943339169f339a32a357040c3c;imrecompjpg;jpeg recompression successful;0:00:00.013758;00905.jpg.imrecompjpg.1685380235.7032592.jpg;b3a705ed31a955eb05c2f528e77b6582933ecbb5e226e3021d99f9df5810d3a1;None;None;None;convert -interlace Plane -quality 75% 00905.jpg 00905.jpg.imrecompjpg.1685380235.7032592.jpg;None
00732.jpg;e09af0d284ae5e05ac081d1e49d091637dd724d6301ec6f60e009efca5e15bf5;imrecompjpg;jpeg recompression successful;0:00:00.018015;00732.jpg.imrecompjpg.1685380235.7032592.jpg;cefb2236b8ee182976481611c2a2f6aaddc982b3067356f1271dfbfa93d13046;None;None;None;convert -interlace Plane -quality 75% 00732.jpg 00732.jpg.imrecompjpg.1685380235.7032592.jpg;None
01081.jpg;4e18f4160ee2f5bb3fb4ea4aa3eeb013659dec1c16e1496c8d190db7a619feb3;imrecompjpg;jpeg recompression successful;0:00:00.012974;01081.jpg.imrecompjpg.1685380235.7032592.jpg;534425770e3b9861547608ce3380fbce9636bef105758403d809b57e74e20d22;None;None;None;convert -interlace Plane -quality 75% 01081.jpg 01081.jpg.imrecompjpg.1685380235.7032592.jpg;None
00924.jpg;718b84f8e5d67a0269912f22b4be180644a59b0e5fe5780ceca311ffc4d0b6d3;imrecompjpg;jpeg recompression successful;0:00:00.012089;00924.jpg.imrecompjpg.1685380235.7032592.jpg;e1e46a8f95039158cc1375fdcf71ecf27a32286b33907e0f18f147e08a743d1d;None;None;None;convert -interlace Plane -quality 75% 00924.jpg 00924.jpg.imrecompjpg.1685380235.7032592.jpg;None
01061.jpg;042a637152361401617f70574247d37df9ee194592d93d1e347afcc631096895;imrecompjpg;jpeg recompression successful;0:00:00.011293;01061.jpg.imrecompjpg.1685380235.7032592.jpg;558c4e874fb5f515d30cb34f9830305a0db6431fdcb3c0ce7de725a1abd847a4;None;None;None;convert -interlace Plane -quality 75% 01061.jpg 01061.jpg.imrecompjpg.1685380235.7032592.jpg;None
00555.jpg;d244d3d9e76f181f96a8eb55435c0cd7f555e23121d535913f843c18351d3e04;imrecompjpg;jpeg recompression successful;0:00:00.011658;00555.jpg.imrecompjpg.1685380235.7032592.jpg;741b16caa52512e6b6b8a6e126f48e188da3db97cb9120bab66928429df9cf2c;None;None;None;convert -interlace Plane -quality 75% 00555.jpg 00555.jpg.imrecompjpg.1685380235.7032592.jpg;None
00414.jpg;3e937281c4c71ad8f3c8e049a6176eb37141852aa8fa400f608c71aca0025168;imrecompjpg;jpeg recompression successful;0:00:00.015778;00414.jpg.imrecompjpg.1685380235.7032592.jpg;98b891656b1e49e3b985bf35849ee06749b960b961cd8ca446cb20c06afc5e4c;None;None;None;convert -interlace Plane -quality 75% 00414.jpg 00414.jpg.imrecompjpg.1685380235.7032592.jpg;None
00406.jpg;22d878d0574c067fe94ae4d7374413450c811c5f90bac64e4448b079a131aead;imrecompjpg;jpeg recompression successful;0:00:00.013134;00406.jpg.imrecompjpg.1685380235.7032592.jpg;c29c9a47eba2ba2efe2fcbad58e3e63b9c76021911264e7ef9797c0289aa4ac3;None;None;None;convert -interlace Plane -quality 75% 00406.jpg 00406.jpg.imrecompjpg.1685380235.7032592.jpg;None
00782.jpg;4524da9c33888e75ad40005dc149bc3b030391c925f8a734a2e9409486cecdd1;imrecompjpg;jpeg recompression successful;0:00:00.014446;00782.jpg.imrecompjpg.1685380235.7032592.jpg;6f4dc9a4fef99b196efc5ad95060053f5bccf6b4602c2e120f98bc7f6c9fd664;None;None;None;convert -interlace Plane -quality 75% 00782.jpg 00782.jpg.imrecompjpg.1685380235.7032592.jpg;None
